3912042150,46,40,22,7,3,1
3380398675,77,46,24,13,5,2
5813995275,167,101,64,19,2,0
5836402924,313,181,124,52,12,5
6144745619,148,103,59,17,2,0
4001000116,92,66,34,9,2,1
5112809134,13,6,6,4,0,0
4630972430,10,12,12,0,1,0
2517267309,59,56,26,11,1,0
4245690501,273,167,115,71,24,11
5047562024,195,113,79,33,13,2
5425319234,276,162,90,43,10,3
3815931030,143,95,77,38,12,4
2080229499,122,72,39,16,6,6
2186269384,201,121,78,49,15,3
4249625288,118,84,60,52,19,8
3489103018,142,103,75,32,8,2
1953679480,69,29,23,9,4,0
2881399237,132,71,66,39,11,5
3891984514,64,45,38,20,7,2
6050340196,105,78,37,22,8,1
4213284995,127,82,39,17,8,3
5114852216,221,105,77,34,10,1
3769446986,99,66,35,18,7,1
1903422536,30,17,13,2,0,0
2145337613,441,235,145,77,39,17
4996375704,65,29,28,23,5,2
3600209234,95,36,21,20,4,0
5454208998,84,55,37,24,8,3
3968855953,90,72,29,11,3,0
5568668404,17,21,12,5,0,0
5590280899,48,25,32,7,2,2
4999626127,55,31,24,5,1,1
5550182233,256,133,94,52,17,4
5836228150,62,56,32,23,7,1
2728210389,270,234,133,53,12,1
4034708681,47,25,4,11,1,1
2086713362,98,58,41,12,4,0
5727040496,127,66,76,50,15,13
3067706639,82,52,39,6,3,1
5616868167,110,82,42,11,1,0
4908038103,78,40,40,15,10,0
3207826523,128,90,57,17,3,2
3142789267,52,36,39,16,3,1
3137282920,116,39,32,8,1,0
5788457074,648,387,227,89,24,4
6055551257,89,46,44,16,10,0
5310943467,88,46,32,9,3,0
3466956272,89,54,37,13,5,0
4650182810,135,70,62,11,12,1
5324464254,200,129,93,56,7,8
4851948752,116,82,61,28,7,1
5189258141,54,18,21,17,10,2
2977057302,119,56,40,17,4,0
6084531161,176,122,76,31,5,1
2238720888,136,77,50,23,7,2
4683886991,151,96,56,40,13,1
4356795832,86,45,16,2,1,1
2991754458,77,56,48,15,5,1
4925513912,79,52,49,22,7,1
4416223245,291,160,110,36,11,2
2948341381,67,43,30,14,1,0
2126808364,38,20,22,5,4,0
2195936013,61,39,19,13,4,2
4498745204,48,29,21,10,2,0
4828163213,66,50,21,5,3,0
3541364034,169,116,50,26,6,2
4859101712,78,44,51,28,5,4
2968611971,74,48,31,9,3,2
3467110182,23,14,12,3,0,1
2593920909,52,43,28,13,2,1
2024142587,89,56,49,18,3,3
4752397496,30,17,14,5,1,0
2445859816,118,83,53,24,5,1
5153305783,66,41,37,6,4,2
3247845468,325,198,171,112,38,7
1961286260,100,64,27,10,2,0
5907461093,61,29,25,22,6,0
4171569838,81,47,43,14,2,1
2935965016,204,118,81,28,13,2
3839211699,117,85,46,24,3,4
4202722124,70,52,55,16,2,0
2690142243,177,84,54,19,3,2
4115747798,57,43,28,12,1,1
5917958068,223,124,139,69,25,8
2355895767,56,28,27,12,3,2
4458785344,104,56,32,24,6,2
5053073293,93,51,31,22,19,4
3954553528,50,41,30,11,1,0
2950467392,238,156,127,58,16,7
4589703062,90,61,34,18,3,1
4254162198,137,71,66,27,7,4
1964691414,132,80,91,43,14,2
5981988265,532,405,241,63,14,0
3053855712,43,31,38,8,3,0
3327598931,74,46,37,11,5,1
2667349368,241,134,86,44,13,6
5449811940,39,23,14,5,0,0
4582092183,11,8,6,0,1,0
3684899432,273,147,107,62,32,16
2794063983,43,32,19,9,5,0
5860724717,324,147,100,48,33,7
5904331012,211,122,78,27,4,0
4252740009,111,79,56,13,2,0
3820019418,32,38,15,11,0,2
6098386120,137,97,78,34,9,2
5092888064,108,62,44,11,6,0
5186140800,35,24,16,4,2,0
3470870314,79,49,24,9,3,0
4183597590,58,33,19,9,7,0
1913247208,67,42,24,11,4,1
2050903737,94,49,44,14,6,0
4753383157,225,166,102,35,5,1
5579008412,81,32,39,20,3,3
2610190234,189,118,68,43,19,6
3639840971,220,126,85,68,15,6
2315935732,65,73,57,24,6,1
5316230950,197,159,109,28,13,1
3566473263,97,80,48,12,10,2
3074058344,85,45,33,13,4,0
3480241722,140,104,68,33,4,0
5354714653,181,73,81,48,13,3
3881712274,68,44,24,16,4,0
3163019983,82,73,37,8,4,0
5928507653,15,12,14,6,0,0
5480581823,155,108,57,24,5,2
4774844586,168,109,70,32,3,4
4267044773,109,78,54,13,6,3
3067153278,190,102,70,39,5,1
3605833795,320,219,173,90,30,5
2175265602,55,42,27,9,8,0
2330184850,442,312,130,68,22,5
5489959318,384,255,137,69,18,5
3254266494,138,90,51,13,6,1
5165584494,98,60,32,7,2,0
5612857240,243,159,104,34,13,1
5056506682,109,70,47,15,6,1
2719481767,423,253,179,55,14,1
2511002248,71,36,27,17,1,1
6069518123,75,53,35,10,0,0
3359261913,61,40,24,20,15,3
4413129694,100,105,45,21,4,2
4630912190,146,125,77,40,8,1
5738346456,51,42,27,7,1,0
2246093135,164,109,90,54,10,6
2644819852,61,56,24,9,3,1
2724710538,99,72,37,17,2,0
2888411877,116,64,44,19,4,1
5107645033,4,4,1,2,0,0
3794530245,118,89,60,37,32,5
2570413458,123,84,53,22,7,2
3195688494,95,58,42,19,5,0
4115209038,9,8,4,4,0,0
3203771847,83,55,40,15,5,1
3958436602,102,67,47,11,2,0
5553740559,53,20,27,8,0,0
3724075187,121,78,77,32,7,3
2234828864,69,56,47,11,2,0
4871886028,80,51,54,18,4,2
3918639161,75,45,34,15,5,0
3346338466,53,35,25,5,0,0
4635219112,31,28,20,9,2,2
2304474288,192,122,86,34,12,4
4986676488,77,43,46,16,6,0
5663446173,96,68,36,11,0,1
4224893915,94,41,44,23,8,1
2044373349,126,82,56,10,7,1
4339509243,56,53,23,7,0,0
5150322553,29,28,12,5,4,3
4688288711,111,77,41,22,8,2
2476159609,223,185,127,41,17,2
1893050500,79,68,48,15,5,0
2165729194,67,57,37,15,3,0
4541285848,47,39,24,10,0,1
5797400315,59,42,19,7,2,1
5376511400,7,7,2,3,0,0
2614658950,121,57,21,10,3,1
3376257871,755,447,305,107,23,8
4438028273,100,57,37,14,5,0
3114544887,91,53,33,14,3,0
3735713968,73,36,27,13,4,4
5085435066,19,9,10,7,0,1
3959342548,44,28,16,4,2,0
2364623797,88,48,37,18,5,1
5515143677,73,50,34,8,3,0
3789293123,27,12,17,6,1,0
5899666792,41,32,27,8,1,0
3904087433,186,103,77,40,2,3
3032952467,44,26,21,6,4,1
3354131134,98,61,59,27,3,0
3707553671,45,17,26,8,8,1
2422928086,98,72,22,13,6,1
3221568949,12,2,12,3,1,0
5873951501,77,49,21,12,5,0
3410466924,18,10,4,4,0,0
3305647963,144,73,55,12,6,0
4664157103,68,54,38,16,4,2
3178449660,175,130,96,56,19,2
5059705154,62,59,36,15,5,0
2196484578,54,41,31,12,2,0
5655770421,81,62,29,10,1,2
3814043822,54,28,25,12,5,2
1994288053,83,53,16,9,4,0
3383833952,49,43,26,16,2,1
2034605778,182,86,50,23,6,0
2397306778,53,43,21,10,1,0
2911070462,38,33,17,4,3,0
4045236722,49,42,25,10,0,0
5908638494,144,101,49,12,2,1
5368720605,81,50,36,18,8,0
3888333514,14,9,7,2,0,0
5340986232,139,56,34,11,4,1
3132232394,12,8,5,1,0,0
4090387433,53,28,20,5,5,2
2692205528,46,35,24,12,2,0
3320564547,28,29,14,7,5,2
4802458770,43,30,14,11,5,1
3381142127,169,128,76,22,12,1
4962215624,188,144,75,26,12,1
3013553724,2,3,2,1,0,0
4571262835,69,53,47,18,0,2
4602715529,441,342,262,141,51,29
2153936054,60,28,24,10,4,0
3274015876,64,44,39,12,2,1
3243463184,45,35,16,9,2,3
5139014695,208,123,69,15,6,3
6092808325,102,55,57,25,5,3
2576125621,125,75,51,18,6,4
2335499110,77,54,39,10,2,0
3059795065,64,32,40,23,3,4
5555672656,68,58,33,20,1,1
3400569404,135,66,40,12,2,0
4617367347,16,16,6,1,1,0
5556827710,41,29,9,5,0,0
2492496396,138,67,55,18,5,1
3563904833,92,70,42,12,1,0
5271161449,10,7,2,0,0,0
4002019925,104,49,37,17,0,1
5210823408,173,107,59,21,13,4
3748756077,109,65,51,28,10,3
2997179438,88,51,35,5,1,1
2798731736,49,31,25,4,2,1
2896249937,228,118,105,55,21,1
3615231839,87,73,50,14,2,1
2190872933,174,144,46,15,5,0
4214796586,19,8,5,3,0,0
5394881993,110,80,50,31,22,9
3006068844,178,140,96,39,9,5
6018326804,142,70,50,50,9,9
3715074451,62,31,21,12,3,0
5768474452,64,34,23,13,2,0
5615256649,91,61,32,26,7,2
4926529641,144,76,57,31,9,2
3560489334,67,51,31,10,2,0
4097366082,66,32,28,22,2,0
2043609220,20,10,7,3,0,0
3757321503,25,20,16,9,2,1
3613404179,35,28,20,19,2,5
2740685397,21,12,6,0,2,0
4215057443,211,124,61,18,8,1
2615780303,65,54,33,20,2,1
2327749968,218,126,107,54,24,9
2909800478,98,66,56,41,8,1
1940673942,72,66,47,11,6,2
2535264551,95,63,54,12,5,1
3252344511,125,62,45,10,2,0
6043095690,13,10,9,2,1,0
3166880248,59,30,17,7,2,1
5852867689,157,69,48,21,6,0
4710363956,51,32,23,15,5,1
6126117142,190,113,94,45,12,7
4866584300,87,72,43,13,2,0
3118549509,161,102,61,14,5,0
3033815349,171,96,75,12,6,1
2586310126,136,65,44,11,7,2
4610158364,19,16,5,0,1,0
3698952728,19,13,7,5,1,1
3836126459,75,49,29,10,4,0
5915242880,296,173,127,67,17,2
3376185999,58,39,23,8,3,3
4995117078,20,13,12,2,1,0
5725092104,157,89,58,23,8,2
4935832150,76,42,37,17,8,0
2038676181,62,51,30,16,4,0
5606307048,38,18,20,8,3,0
2527664884,22,20,19,9,0,0
5302650191,10,8,7,2,0,0
5987781973,67,58,23,12,3,1
3533769432,66,41,29,16,0,0
4689007993,52,31,18,11,6,3
2252979451,41,29,30,12,4,0
4941161253,65,48,24,12,2,0
4184295016,216,128,90,29,7,4
4038666054,192,135,95,42,6,2
2354529818,24,13,11,8,0,1
5614705697,54,35,31,8,3,4
5632399723,177,147,76,35,17,3
2344255493,57,35,18,8,0,0
2352621276,113,63,54,16,6,1
3755713187,75,41,30,3,1,0
2838005563,132,83,57,18,4,0
1884295083,123,90,55,34,14,4
4718429268,110,40,47,6,4,0
3246093373,129,77,52,11,5,2
4237670942,398,211,213,85,32,3
4794285996,142,65,70,33,11,5
2495706477,125,96,63,27,3,3
2778208892,69,44,36,15,6,0
5261435327,15,9,5,1,0,0
3142664727,59,38,26,13,3,0
6145597706,89,60,47,22,5,1
3203294189,26,26,18,12,3,1
5255991828,70,41,29,12,2,0
5054157166,97,61,36,16,6,1
4665985012,19,11,8,1,0,0
3915852230,80,45,40,12,11,1
5114761612,13,11,7,1,1,0
5348623409,83,49,31,15,7,0
2424375009,74,50,44,13,9,2
2190587368,59,34,35,12,0,0
4508745380,56,47,26,11,2,1
4521438336,57,41,26,6,3,0
4457992581,10,4,3,2,0,0
5898996906,55,19,21,4,2,1
5682043131,77,64,28,15,5,0
4981506891,85,44,41,14,5,2
3711154491,92,78,37,12,3,0
3684402166,249,160,80,20,3,2
3220455144,208,106,50,25,10,1
3090463294,113,80,62,33,10,3
3354375895,26,24,14,5,0,0
6016581074,49,23,32,16,3,1
5517880006,75,43,35,10,1,0
4458681748,737,364,229,91,27,7
2553221151,72,52,28,10,5,0
2944859346,134,71,51,16,4,0
6107526752,254,131,68,23,8,0
3548494889,120,68,36,17,2,0
3623757969,210,146,85,57,9,3
5308434497,48,27,21,8,2,2
2560592484,214,126,101,34,13,3
5222986861,48,25,17,10,6,1
6075160029,65,41,35,26,6,3
4740022611,381,232,181,126,49,5
2088253175,144,91,62,45,22,6
5478435415,153,76,61,18,26,3
5516733367,32,19,18,10,6,1
4659188021,125,101,69,16,3,0
5871978234,57,54,20,13,4,1
3667601352,36,28,14,4,1,0
5198835767,144,86,56,15,6,1
5446591238,127,84,31,14,1,1
2040037124,76,49,24,12,3,2
2303797710,138,86,75,32,22,2
5576261298,64,50,53,17,5,2
1999397789,61,47,30,8,4,0
1997706681,98,64,42,12,7,2
1937781362,94,54,47,26,6,1
5502840232,328,160,87,16,7,5
5797395448,49,38,21,9,2,0
3759857053,107,50,57,25,8,1
4134929743,64,35,28,13,1,0
5315658090,364,144,104,49,12,2
6117625629,118,87,82,27,6,1
3420227657,120,85,53,24,6,2
4887794114,216,147,72,31,5,1
2550212680,102,60,25,16,4,0
4099072706,249,134,100,22,12,1
5417767288,79,44,28,8,3,0
2072483150,58,42,19,11,1,0
3229890611,12,13,5,1,3,0
4584482654,145,87,55,11,4,1
3510561152,82,60,30,13,3,1
4267783340,140,75,63,27,6,2
5826267753,73,26,31,17,6,1
4179169829,68,40,25,6,1,0
3152020869,113,54,30,16,1,1
5977675509,158,98,50,17,3,0
5149390480,150,99,60,21,4,0
5962134118,183,90,84,30,24,3
6136442880,18,12,5,2,1,0
4635813204,156,126,56,20,5,2
5967558882,126,65,56,25,6,0
4246483273,104,76,50,31,12,1
3736577970,101,66,38,14,4,0
3982085912,98,57,39,14,4,1
3071612135,62,32,27,5,6,4
4571087636,115,27,26,17,2,1
5724114912,12,10,8,4,0,0
4459979677,129,74,48,12,4,1
5037988004,57,29,28,7,2,0
4363329260,91,81,48,31,6,2
3646280077,382,227,138,75,22,7
5361890656,87,58,34,8,4,1
5466167740,88,59,35,5,1,2
2158763708,258,161,124,77,29,9
4457007790,37,32,28,11,3,0
3920453509,121,83,57,18,12,6
3246909510,85,40,28,4,0,0
2252378494,132,80,61,26,9,2
2376848190,80,42,18,9,5,3
2210508825,163,122,104,65,19,2
4338872308,89,52,29,11,3,0
2068777960,54,42,32,5,2,0
2160284364,57,47,26,6,3,1
5773843416,57,35,22,10,4,0
5263889396,44,30,18,6,5,0
4668419640,42,38,21,10,1,1
3657131014,84,68,33,9,4,0
4844107941,158,117,58,24,7,1
5431360965,112,83,44,25,3,3
2230781530,44,26,31,7,2,0
5573315817,61,40,23,13,3,0
3797342864,97,75,43,24,7,1
5842009340,257,153,95,62,17,9
4979253139,44,27,23,9,4,1
2633270990,35,22,29,15,5,0
5890982973,260,132,121,57,15,5
5807558907,22,17,11,3,0,0
5837681182,48,24,16,2,2,2
4462339508,46,29,23,9,1,0
3860026129,88,74,39,13,7,0
2008734418,99,97,44,17,7,2
4789999409,191,120,49,23,6,0
4556446817,96,57,45,11,2,0
5281303763,86,85,47,11,3,0
5189213398,55,37,34,5,3,1
4187250991,103,55,32,4,5,4
5264666323,68,39,27,6,1,0
4193440046,226,121,72,25,9,1
3649919919,85,39,27,6,0,2
4205035200,171,110,64,26,11,1
2690822345,78,50,32,7,1,1
4415340675,58,45,32,3,5,0
3112140612,87,55,29,16,2,2
2540420123,61,41,36,10,3,1
3937803382,93,64,41,9,2,1
4474443472,26,23,14,6,0,0
4612687887,19,6,7,4,0,0
4867055278,85,49,44,19,8,5
4202733222,76,62,35,12,2,0
4819836208,39,22,13,4,3,0
5481013047,16,9,8,2,1,0
3507268073,16,7,11,9,3,0
4813429300,77,71,28,17,2,1
5959295511,101,60,25,12,3,0
5375934140,114,71,46,11,2,1
5000360242,15,16,16,6,1,0
4787660767,11,14,8,3,0,0
2879135794,226,157,70,27,3,2
5530670200,184,120,71,29,13,2
2952450422,47,36,35,13,2,0
4482746708,123,55,55,16,9,2
4933616510,84,54,23,5,4,0
3508363286,89,68,49,9,5,0
4391071795,80,51,42,12,8,5
6004947650,97,48,24,8,1,1
2013467009,73,51,35,12,1,3
4322686569,327,213,156,67,13,1
5003270305,65,33,22,11,2,1
3173044684,278,129,99,45,13,1
2790536480,43,22,28,12,3,5
3016688715,17,9,6,4,0,0
2934733920,82,50,18,11,3,2
3330066843,112,82,62,26,11,0
4450666183,40,33,37,20,2,3
2175383024,58,25,23,17,3,1
2139095576,120,93,80,30,7,1
3270757295,159,113,44,13,6,3
5449407272,202,128,92,29,18,1
3389750423,97,50,48,10,6,1
2638911466,239,118,87,41,11,2
3153278919,62,38,24,13,0,0
4712268451,70,46,47,19,14,3
2025855490,138,100,47,16,4,2
3502416177,55,33,22,11,0,0
3564033231,53,42,26,11,5,1
4082589076,79,63,48,12,4,3
5525386080,124,70,55,20,6,1
5269433503,433,242,150,83,35,14
2923241685,118,96,57,20,5,5
3809854109,75,61,30,21,2,2
5520358447,65,49,39,6,4,1
2492294188,83,60,30,8,3,0
5309475587,10,6,6,0,1,0
4115449074,119,58,69,27,7,5
2960424616,91,59,58,27,10,1
3597858651,63,45,16,10,5,0
4027074451,124,74,61,24,12,2
3045664691,78,66,40,15,5,1
6107149449,206,101,67,20,6,3
4867301590,52,36,24,10,4,2
3172472567,163,96,61,14,1,2
2653975354,301,172,82,35,7,2
5053583684,96,64,34,11,2,0
5169893170,96,73,38,41,7,8
4129465737,47,43,25,8,5,2
4638506824,54,54,45,18,3,1
3503442266,122,49,46,25,8,0
6063410527,244,102,60,18,9,3
1997456199,122,49,23,13,2,0
3235743780,103,43,44,25,8,2
4849746271,23,9,6,3,1,0
1957848915,192,111,96,39,12,10
3812419877,18,13,4,4,0,0
4813174265,31,21,6,5,0,0
1984392107,365,218,97,25,9,3
3506953917,97,33,33,12,3,2
4326169455,50,37,22,9,3,0
3388486778,149,82,67,26,8,3
5814857289,85,70,48,18,6,3
5527636190,65,63,23,5,3,0
5796220454,35,26,10,3,0,0
3856561743,88,73,34,11,7,1
3629318832,73,55,55,20,4,1
4557296199,346,218,104,30,6,2
2215989741,199,94,67,48,12,3
3167360504,146,94,105,45,22,9
2722465629,16,8,6,3,0,0
3942067147,202,151,126,48,9,3
5331107079,36,15,15,12,0,0
3955927654,124,110,78,34,9,2
3493500865,44,32,15,11,3,1
3290740340,79,71,65,28,8,1
4023453870,49,55,35,16,5,0
4633726297,150,99,77,27,6,2
3889132122,52,35,38,19,10,2
2306761364,39,35,13,6,2,0
2285340929,33,29,22,7,3,0
3509280036,98,57,40,21,4,0
2029534912,27,17,12,11,4,0
5212628603,57,36,31,4,1,1
5465404186,68,35,25,7,1,1
3314358977,252,134,143,54,25,13
3342315620,132,70,64,27,6,3
4834124568,100,57,40,10,4,0
3464012385,59,38,27,5,3,0
4139729011,71,47,36,17,2,1
4554674040,310,205,100,53,9,4
4970403635,116,63,43,11,3,0
3902019674,54,22,14,2,0,0
3891595920,20,18,5,0,0,0
3090379271,99,96,37,21,10,0
4082038829,62,35,30,16,3,1
2517217085,69,44,35,11,4,2
4693070229,79,51,24,5,1,1
2946916606,68,63,53,18,8,2
1984299747,50,31,32,12,4,2
2108926764,99,58,53,15,11,3
5747476187,19,26,11,10,1,0
4216483182,70,42,34,26,1,1
5282536364,76,33,30,16,3,0
5619332327,155,112,69,36,4,2
5573633508,96,64,53,26,14,1
4791470588,75,49,18,9,1,0
6069497769,75,54,36,22,3,1
5648812484,75,41,19,14,2,4
6040818179,211,136,78,42,7,2
4302323903,50,42,28,8,5,0
1974031576,93,60,38,21,6,2
2184345369,15,10,10,3,0,0
2652827130,18,12,8,2,1,0
3109553891,44,39,25,24,4,1
1887544252,25,21,18,5,0,0
4203293115,50,39,18,8,5,0
5619867089,55,47,35,7,8,0
6035349795,38,47,22,16,3,1
4556956135,35,17,18,6,2,0
4595667325,85,54,38,13,8,2
4218076764,264,152,133,49,21,3
4491551615,86,41,37,16,4,0
1966818869,152,112,75,22,4,3
4668858649,99,59,41,16,4,3
3575745585,227,120,92,59,15,7
3900823880,302,179,146,61,15,4
4079854106,79,76,38,14,5,0
3956970443,186,159,59,27,1,0
4267852433,84,55,33,18,4,3
4066741723,105,90,34,10,1,0
5144578371,78,51,46,17,4,4
2465258652,78,58,30,10,4,0
4431193313,58,49,23,8,3,1
2588620792,223,117,54,23,0,0
5113579409,19,12,2,4,0,0
4856549058,131,82,78,45,13,3
5805884017,160,93,68,37,8,1
5725394482,42,21,12,11,2,0
4733999682,124,68,37,15,3,4
3386026238,53,44,22,6,1,0
4427937740,34,27,24,10,1,2
2506862864,65,42,29,8,3,0
2154707069,438,268,148,78,19,9
3760023605,135,75,50,23,9,0
3468228187,106,41,33,8,3,7
6101383893,80,57,34,12,9,1
3036149121,102,46,27,7,2,0
4782971020,159,75,70,23,4,1
2024548567,96,55,29,13,4,0
5900399438,135,86,60,38,13,0
3458459208,93,47,49,14,1,0
2990735299,240,168,108,46,9,2
3396171900,118,59,34,20,1,1
5472695922,1238,810,542,251,104,28
5194123087,242,167,120,55,8,4
5664959098,61,45,32,17,7,1
3628447197,72,47,30,19,7,1
5150245093,72,47,43,26,6,2
5920202245,63,42,22,7,1,2
3080314061,64,44,60,10,3,1
5551076714,60,45,34,19,3,2
2604801594,61,60,23,5,4,1
5286571487,52,38,25,12,3,0
4885751831,75,65,41,13,5,0
2553057843,27,23,12,6,1,0
6099683111,52,37,21,13,7,1
6129506198,50,39,33,10,5,0
5290439510,115,69,39,11,2,0
5922490827,312,229,162,47,7,1
2075304566,117,77,75,48,20,1
2596523842,23,35,19,15,2,1
4782049838,75,43,22,11,2,1
5993207313,133,123,77,28,11,1
5668978778,135,90,50,23,5,0
4542518310,110,56,53,18,5,5
2508385087,153,92,76,19,7,0
4957101973,67,44,37,7,2,0
4538136727,95,59,46,33,3,3
3414560556,815,514,312,143,37,24
4978917936,5,5,1,1,0,1
5047833978,62,36,24,12,0,0
4517198673,265,218,147,67,18,6
