5881551828,40,0,1,0,0,46,2,0
3255493882,30,0,0,3,2,29,0,0
5250488289,4,0,0,1,0,9,0,0
2669939929,7,1,1,2,0,10,8,0
3819282142,1,0,0,0,0,1,0,0
4721099663,96,0,1,4,3,85,2,1
2075206763,34,0,20,0,0,22,0,1
2550326871,6,0,0,0,0,10,0,0
4474707594,6,0,0,0,0,19,0,0
5173213024,6,0,0,0,0,14,0,1
3827878584,4,0,1,1,0,13,0,0
5990053282,8,0,0,1,2,14,0,1
4310951708,20,0,4,0,0,27,0,0
2286146782,8,0,0,0,0,23,0,0
2878603678,109,0,5,0,0,100,0,0
3912042150,7,0,0,0,0,13,0,0
3380398675,13,0,0,1,1,13,2,2
5813995275,19,0,0,1,0,22,0,1
5836402924,49,0,4,4,3,33,2,0
6144745619,39,0,2,1,3,22,0,0
4001000116,15,0,0,0,0,16,2,0
5112809134,2,0,0,1,0,2,0,0
4630972430,2,0,0,0,0,2,0,0
2517267309,5,0,4,0,0,12,0,0
4245690501,55,0,0,0,0,37,14,0
5047562024,34,0,0,0,0,28,4,0
5425319234,24,0,22,0,0,90,0,0
3815931030,21,0,0,0,0,29,5,0
2080229499,10,0,1,0,0,21,0,0
2186269384,36,2,0,0,0,33,4,0
4249625288,20,0,0,0,0,24,2,1
3489103018,20,0,0,0,0,22,7,0
1953679480,8,0,2,0,0,7,0,0
2881399237,19,0,0,0,0,21,0,0
3891984514,10,0,1,0,0,12,4,0
6050340196,11,0,1,0,0,20,0,0
4213284995,21,0,2,1,1,16,0,0
5114852216,24,0,0,1,0,42,0,0
3769446986,21,0,1,0,0,17,3,1
1903422536,2,0,0,0,0,5,6,0
2145337613,61,0,1,0,9,65,0,0
4996375704,11,0,0,0,0,17,7,0
3600209234,24,0,1,0,0,19,0,0
5454208998,16,0,0,0,0,12,0,0
3968855953,14,0,2,0,0,23,0,1
5568668404,2,0,1,0,0,5,0,0
5590280899,11,0,2,0,0,19,0,0
4999626127,5,0,0,0,0,9,0,0
5550182233,26,0,1,0,1,54,15,1
5836228150,8,0,0,1,0,13,1,0
2728210389,27,0,10,0,0,46,2,0
4034708681,4,0,0,0,0,8,0,0
2086713362,20,0,0,1,0,21,0,0
5727040496,18,0,0,0,0,18,5,0
3067706639,16,0,2,0,0,13,0,0
5616868167,12,0,3,4,0,15,0,0
4908038103,7,0,0,3,0,14,4,0
3207826523,23,0,2,0,4,37,0,1
3142789267,10,0,0,1,0,12,0,0
3137282920,8,0,2,0,0,24,20,0
5788457074,113,0,4,0,0,102,0,0
6055551257,11,0,0,0,0,11,0,0
5310943467,16,0,3,0,0,15,0,0
3466956272,11,0,0,0,0,17,2,0
4650182810,19,0,0,0,0,17,0,0
5324464254,47,0,2,0,2,32,4,0
4851948752,23,0,1,0,0,23,0,0
5189258141,8,0,0,0,0,7,5,0
2977057302,22,0,0,0,0,12,2,0
6084531161,37,0,0,3,6,36,2,0
2238720888,16,0,1,0,3,25,2,0
4683886991,21,0,0,0,0,26,0,0
4356795832,5,0,1,0,0,9,20,0
2991754458,8,0,4,0,0,45,0,0
4925513912,10,0,1,1,1,22,0,0
4416223245,47,0,4,0,0,37,0,0
2948341381,11,0,1,0,0,13,2,0
2126808364,2,0,1,0,0,8,0,0
2195936013,9,0,0,1,0,15,0,1
4498745204,3,0,0,0,0,9,0,0
4828163213,7,0,0,2,0,15,0,1
3541364034,30,0,2,0,1,28,0,0
4859101712,14,3,0,0,0,21,4,0
2968611971,7,0,0,0,0,15,0,0
3467110182,4,0,0,1,0,3,0,0
2593920909,5,0,1,3,0,14,0,0
2024142587,8,0,0,0,0,24,0,0
4752397496,3,0,0,1,3,3,0,0
2445859816,7,0,1,0,0,17,0,0
5153305783,15,0,4,0,0,15,0,0
3247845468,54,0,0,0,0,61,0,0
1961286260,12,0,0,0,1,16,1,0
5907461093,8,0,0,1,1,19,2,2
4171569838,13,1,0,0,1,11,5,0
2935965016,30,0,1,1,0,37,0,0
3839211699,29,0,1,0,0,23,6,0
4202722124,10,0,1,0,0,18,0,0
2690142243,17,0,2,1,6,36,0,0
4115747798,8,0,0,1,0,9,0,0
5917958068,36,0,2,0,0,43,0,0
2355895767,10,0,1,0,0,7,0,0
4458785344,11,0,0,5,2,18,0,0
5053073293,20,0,1,0,0,14,9,0
3954553528,7,0,0,3,0,11,0,0
2950467392,33,0,4,1,0,36,18,0
4589703062,11,0,1,0,0,24,0,1
4254162198,21,0,0,0,0,31,22,1
1964691414,22,0,1,0,0,18,0,0
5981988265,128,1,3,7,6,138,25,0
3053855712,4,0,0,2,0,9,0,0
3327598931,15,0,0,0,0,8,2,0
2667349368,34,1,0,0,0,51,2,0
5449811940,4,0,0,1,0,8,0,1
4582092183,3,0,0,2,1,1,0,0
3684899432,32,0,0,0,0,44,11,0
2794063983,2,0,0,0,0,9,0,0
5860724717,58,0,5,0,0,98,0,0
5904331012,28,0,0,0,0,38,6,0
4252740009,21,0,3,0,0,24,0,1
3820019418,5,0,0,1,1,9,0,0
6098386120,26,0,0,1,0,27,0,0
5092888064,17,0,1,1,0,27,0,4
5186140800,3,0,1,4,0,2,0,0
3470870314,12,0,0,0,1,11,0,0
4183597590,6,0,0,1,0,13,2,0
1913247208,16,0,1,0,0,11,0,1
2050903737,18,0,0,0,0,24,0,0
4753383157,37,0,0,1,0,42,0,0
5579008412,11,0,0,0,0,15,0,0
2610190234,16,0,2,0,0,30,0,0
3639840971,32,0,1,0,0,43,10,0
2315935732,13,0,0,0,0,12,2,0
5316230950,31,0,3,0,0,43,15,0
3566473263,19,0,0,0,0,17,0,0
3074058344,11,0,0,0,0,15,0,0
3480241722,27,0,0,0,0,20,11,0
5354714653,19,2,0,0,0,23,0,0
3881712274,9,0,0,0,1,11,0,0
3163019983,8,0,0,1,1,19,0,0
5928507653,6,0,0,0,0,5,0,0
5480581823,22,0,0,0,0,23,0,0
4774844586,17,0,24,0,1,42,0,0
4267044773,13,0,1,0,0,21,0,1
3067153278,23,0,1,0,1,33,1,0
3605833795,55,0,2,0,0,51,0,0
2175265602,8,0,2,0,0,12,0,0
2330184850,91,0,5,3,2,68,26,1
5489959318,83,0,4,0,0,59,16,0
3254266494,21,0,0,2,3,13,0,1
5165584494,11,0,1,0,0,16,0,0
5612857240,31,0,0,0,0,54,0,0
5056506682,10,0,0,0,0,25,0,0
2719481767,60,0,3,0,7,71,0,1
2511002248,6,0,0,0,0,20,0,0
6069518123,9,0,0,1,0,15,4,0
3359261913,9,0,0,0,1,11,2,0
4413129694,26,0,2,0,2,29,0,0
4630912190,19,0,5,0,0,30,0,0
5738346456,5,0,2,0,0,13,2,0
2246093135,33,0,2,0,0,40,12,1
2644819852,5,0,0,0,0,18,0,0
2724710538,21,0,0,0,0,13,2,0
2888411877,28,0,0,0,0,22,0,0
5107645033,0,0,0,0,0,1,0,0
3794530245,15,1,0,0,0,35,16,0
2570413458,11,0,2,0,0,26,0,0
3195688494,12,0,1,1,0,22,0,0
4115209038,1,0,1,0,0,3,0,0
3203771847,11,0,0,0,0,15,0,0
3958436602,32,0,1,0,1,21,0,0
5553740559,11,0,0,0,0,9,0,0
3724075187,24,0,0,0,0,26,0,0
2234828864,13,0,0,2,0,14,0,0
4871886028,11,0,1,1,0,20,0,0
3918639161,8,0,2,0,0,10,0,0
3346338466,8,0,0,0,0,9,0,0
4635219112,5,0,0,0,0,8,0,0
2304474288,35,0,2,0,1,34,6,0
4986676488,12,0,4,0,0,6,0,0
5663446173,10,0,2,0,0,21,0,0
4224893915,21,0,0,0,0,12,1,0
2044373349,15,0,5,4,0,23,0,0
4339509243,9,0,1,0,0,12,0,0
5150322553,4,0,1,0,0,8,2,0
4688288711,15,0,0,0,0,23,1,0
2476159609,31,0,12,0,0,47,0,0
1893050500,9,0,1,1,0,23,5,0
2165729194,7,0,0,0,0,12,0,0
4541285848,7,0,0,1,0,14,2,0
5797400315,5,0,0,0,0,17,0,0
5376511400,1,0,0,0,0,2,0,0
2614658950,15,0,1,0,0,20,0,0
3376257871,129,0,4,0,16,111,57,0
4438028273,3,0,4,1,0,21,0,0
3114544887,10,0,1,0,0,10,0,0
3735713968,13,0,0,0,2,9,2,0
5085435066,3,0,0,0,0,2,0,0
3959342548,6,0,0,2,0,6,0,0
2364623797,21,0,4,0,0,13,2,0
5515143677,8,0,0,0,0,18,0,0
3789293123,3,0,0,0,0,7,0,0
5899666792,3,0,0,0,0,9,2,0
3904087433,44,1,1,0,0,26,8,1
3032952467,5,0,0,0,0,7,0,0
3354131134,11,0,2,0,0,17,0,0
3707553671,6,0,0,0,0,6,0,0
2422928086,15,0,0,0,0,19,6,0
3221568949,0,0,0,0,0,3,0,0
5873951501,14,0,1,0,0,10,0,0
3410466924,5,0,0,0,0,3,0,0
3305647963,17,0,0,0,5,30,0,1
4664157103,17,1,1,0,0,13,0,0
3178449660,21,0,3,0,0,32,2,0
5059705154,12,0,2,0,0,15,4,0
2196484578,10,0,1,0,0,10,0,0
5655770421,9,0,0,0,0,16,0,0
3814043822,2,0,1,1,0,12,0,0
1994288053,9,0,0,0,0,10,0,0
3383833952,9,0,0,0,0,13,0,0
2034605778,23,0,0,0,1,31,4,0
2397306778,8,0,2,0,0,12,10,0
2911070462,3,0,0,0,0,6,2,0
4045236722,8,0,0,0,0,18,0,1
5908638494,10,0,6,0,0,47,0,0
5368720605,13,0,0,1,0,15,0,0
3888333514,1,0,0,1,0,2,0,0
5340986232,17,0,3,2,2,21,2,1
3132232394,3,0,0,0,0,2,0,0
4090387433,8,0,2,3,0,10,0,0
2692205528,4,0,1,1,0,12,0,1
3320564547,3,0,0,0,0,6,0,0
4802458770,4,0,0,0,0,9,0,0
3381142127,30,0,0,0,0,28,2,0
4962215624,42,0,0,0,0,33,4,0
3013553724,0,0,0,0,0,1,0,0
4571262835,10,0,0,1,0,24,2,0
4602715529,97,2,5,0,2,56,34,0
2153936054,8,0,1,0,0,12,0,0
3274015876,10,0,0,0,0,13,0,0
3243463184,4,0,0,0,0,11,0,0
5139014695,37,0,1,0,0,33,2,2
6092808325,16,0,0,0,1,19,0,0
2576125621,25,0,0,0,4,18,0,0
2335499110,10,0,0,1,0,15,0,0
3059795065,11,0,0,0,0,10,0,0
5555672656,7,0,1,0,0,13,0,0
3400569404,12,0,1,1,0,25,0,0
4617367347,2,0,0,0,0,2,0,0
5556827710,2,0,1,0,0,7,5,0
2492496396,20,0,0,1,1,29,0,1
3563904833,8,0,0,0,1,20,0,0
5271161449,2,0,0,0,1,0,0,0
4002019925,4,0,1,0,0,19,0,0
5210823408,44,0,10,0,6,40,0,4
3748756077,18,0,0,0,0,24,0,0
2997179438,7,0,1,1,2,18,0,0
2798731736,7,0,0,0,0,8,0,0
2896249937,42,0,0,0,0,36,0,0
3615231839,12,0,9,0,0,20,0,0
2190872933,17,0,24,1,0,39,0,0
4214796586,4,0,0,0,0,2,0,0
5394881993,29,0,6,0,0,18,7,0
3006068844,26,0,0,1,0,29,6,0
6018326804,30,1,0,0,0,18,2,0
3715074451,16,0,0,0,0,9,7,0
5768474452,12,0,0,0,1,13,4,1
5615256649,13,0,0,0,1,16,0,0
4926529641,12,3,0,0,0,30,0,0
3560489334,7,0,0,0,0,19,0,0
4097366082,8,0,0,0,0,13,0,0
2043609220,4,0,0,0,0,5,0,0
3757321503,3,0,0,0,0,5,0,0
3613404179,5,0,0,0,0,9,0,0
2740685397,1,0,0,0,0,6,0,0
4215057443,28,1,0,3,2,28,0,0
2615780303,4,0,0,0,0,12,4,0
2327749968,16,0,1,6,1,28,2,2
2909800478,13,0,0,0,0,17,6,0
1940673942,9,0,1,1,0,13,0,0
2535264551,13,0,0,0,0,23,0,0
3252344511,20,0,1,0,0,20,0,0
6043095690,4,0,0,0,0,2,0,0
3166880248,9,0,0,0,0,10,0,0
5852867689,18,6,1,0,0,26,0,0
4710363956,10,0,3,0,0,15,0,0
6126117142,23,0,0,0,0,29,0,0
4866584300,14,0,0,1,1,15,0,0
3118549509,19,0,0,3,3,18,0,0
3033815349,23,0,5,0,0,21,0,0
2586310126,30,0,0,5,1,26,0,2
4610158364,4,0,0,0,0,3,0,0
3698952728,8,0,0,0,0,6,0,0
3836126459,11,0,0,0,0,13,2,0
5915242880,71,3,2,0,0,45,12,2
3376185999,16,0,0,0,1,9,0,0
4995117078,2,0,1,0,0,2,0,0
5725092104,11,0,7,0,0,20,2,0
4935832150,8,0,1,0,0,10,0,0
2038676181,4,0,2,0,0,15,0,0
5606307048,10,0,0,0,0,6,0,0
2527664884,2,0,1,0,0,8,0,0
5302650191,1,0,0,0,0,2,0,0
5987781973,11,0,0,0,0,13,6,0
3533769432,8,0,0,0,0,15,0,0
4689007993,3,0,0,0,0,18,0,0
2252979451,4,0,3,0,0,12,0,0
4941161253,8,0,1,2,0,12,0,0
4184295016,25,0,0,0,0,43,7,0
4038666054,31,0,1,0,0,26,2,0
2354529818,4,0,3,0,0,6,0,0
5614705697,9,0,0,0,0,14,0,0
5632399723,18,0,1,0,0,28,0,0
2344255493,5,0,0,2,0,7,0,0
2352621276,16,0,0,2,0,21,8,0
3755713187,2,0,0,0,0,17,0,0
2838005563,20,0,0,1,1,28,0,0
1884295083,24,0,0,2,0,22,6,0
4718429268,13,0,0,0,1,15,0,0
3246093373,15,0,1,0,0,20,0,0
4237670942,80,0,0,0,0,52,27,0
4794285996,24,0,0,0,0,18,0,0
2495706477,24,0,0,0,2,28,6,3
2778208892,2,0,0,0,0,15,0,0
5261435327,2,0,1,0,0,2,0,0
3142664727,9,0,0,1,0,11,0,1
6145597706,15,0,0,0,0,11,0,0
3203294189,4,0,0,0,0,7,1,0
5255991828,12,0,0,0,0,25,0,3
5054157166,11,0,1,0,1,22,0,0
4665985012,1,0,0,0,0,6,0,1
3915852230,11,0,1,0,0,18,2,0
5114761612,1,0,0,0,1,3,0,0
5348623409,14,0,0,0,0,16,0,0
2424375009,8,0,1,0,0,11,4,0
2190587368,7,0,2,0,0,11,0,0
4508745380,6,0,2,0,0,8,4,0
4521438336,2,0,1,0,3,17,0,2
4457992581,1,0,0,1,0,2,0,0
5898996906,4,0,0,3,0,8,0,0
5682043131,5,0,0,0,0,14,0,0
4981506891,9,0,0,0,0,16,0,0
3711154491,16,0,1,0,2,16,6,1
3684402166,41,0,3,1,12,46,0,0
3220455144,41,0,4,3,1,20,0,0
3090463294,16,0,0,0,0,16,0,0
3354375895,6,0,0,0,0,4,0,0
6016581074,6,0,0,0,0,8,0,0
5517880006,10,0,0,0,0,18,0,0
4458681748,108,0,9,0,1,104,0,0
2553221151,14,0,1,0,0,16,0,0
2944859346,16,0,1,0,0,21,0,0
6107526752,44,0,5,3,3,43,0,0
3548494889,12,0,0,0,1,27,0,0
3623757969,38,4,3,0,0,33,52,0
5308434497,5,0,0,0,0,7,1,0
2560592484,28,0,0,0,6,45,0,0
5222986861,2,0,0,0,0,8,0,0
6075160029,4,0,0,0,0,13,0,1
4740022611,53,2,3,0,0,94,6,0
2088253175,20,1,0,0,0,28,2,0
5478435415,24,0,0,3,1,31,0,1
5516733367,11,0,13,0,0,3,0,0
4659188021,25,0,15,0,0,21,0,0
5871978234,14,0,1,0,0,11,0,0
3667601352,7,0,0,0,0,6,0,0
5198835767,16,0,0,2,0,26,0,0
5446591238,31,0,1,1,0,30,2,5
2040037124,12,0,3,0,0,7,4,0
2303797710,20,0,0,0,0,21,7,0
5576261298,33,0,8,0,0,17,0,0
1999397789,9,0,0,1,1,9,0,0
1997706681,13,0,0,0,0,16,0,0
1937781362,12,0,2,0,0,17,0,0
5502840232,42,0,6,2,3,100,6,0
5797395448,8,0,0,0,0,11,4,0
3759857053,12,0,4,1,0,22,4,1
4134929743,10,0,0,0,0,10,4,0
5315658090,41,0,8,0,0,47,0,0
6117625629,21,0,0,0,1,23,2,0
3420227657,15,0,0,0,0,20,2,0
4887794114,19,0,24,1,2,53,0,0
2550212680,9,0,1,5,0,17,4,0
4099072706,28,0,3,0,3,40,0,0
5417767288,4,0,0,0,0,15,0,0
2072483150,6,0,3,1,3,11,2,0
3229890611,0,0,0,0,0,3,0,0
4584482654,23,0,1,0,0,24,0,0
3510561152,11,0,0,0,5,21,2,0
4267783340,17,0,0,0,0,27,0,0
5826267753,17,0,1,0,0,14,6,0
4179169829,8,0,0,0,1,9,0,0
3152020869,11,0,2,0,0,22,0,0
5977675509,28,0,0,4,4,36,0,3
5149390480,5,0,20,0,0,18,0,0
5962134118,31,0,1,0,0,25,12,0
6136442880,4,0,0,0,0,2,0,0
4635813204,20,0,3,5,2,22,0,0
5967558882,12,0,6,0,2,20,0,0
4246483273,17,0,2,0,0,21,0,0
3736577970,8,0,2,0,0,21,0,0
3982085912,10,0,0,0,0,19,0,0
3071612135,0,0,0,0,0,13,0,0
4571087636,32,0,1,0,0,25,0,0
5724114912,2,0,0,1,0,2,0,0
4459979677,15,0,0,0,0,26,0,1
5037988004,8,0,1,0,1,14,0,0
4363329260,24,0,0,0,0,19,0,1
3646280077,63,3,0,0,0,65,0,0
5361890656,7,0,2,0,0,17,2,0
5466167740,11,0,0,0,0,14,0,0
2158763708,36,0,2,0,0,39,10,0
4457007790,5,0,0,0,0,8,2,0
3920453509,10,1,0,0,0,25,0,0
3246909510,10,0,1,0,0,19,0,0
2252378494,23,0,0,2,2,36,0,1
2376848190,8,0,0,0,0,12,0,0
2210508825,29,0,0,0,0,34,12,0
4338872308,11,0,0,2,0,25,0,1
2068777960,9,0,1,0,0,9,0,0
2160284364,11,0,0,0,0,9,0,0
5773843416,7,0,1,2,0,12,0,0
5263889396,5,0,1,0,0,8,0,0
4668419640,2,0,0,0,0,10,0,0
3657131014,12,0,1,2,0,19,0,0
4844107941,26,0,24,1,2,30,0,0
5431360965,20,0,0,0,0,19,0,0
2230781530,4,0,0,0,0,9,0,0
5573315817,11,0,1,0,0,15,0,0
3797342864,12,0,5,0,0,22,0,0
5842009340,55,0,1,0,0,32,0,0
4979253139,8,0,6,0,0,6,2,0
2633270990,7,0,1,1,0,5,0,0
5890982973,46,1,0,0,0,50,2,0
5807558907,0,0,0,0,0,7,0,0
5837681182,6,0,0,1,0,8,0,0
4462339508,3,0,0,6,0,4,0,0
3860026129,6,0,6,0,0,25,6,0
2008734418,10,0,1,0,0,18,8,0
4789999409,15,0,9,0,3,38,0,0
4556446817,17,0,0,0,1,17,0,0
5281303763,37,0,0,0,0,10,0,0
5189213398,8,0,1,0,0,12,2,1
4187250991,16,0,3,2,0,3,0,0
5264666323,9,0,0,1,0,12,0,0
4193440046,38,0,1,0,1,30,0,0
3649919919,14,0,2,2,0,25,0,2
4205035200,19,0,14,0,0,35,0,0
2690822345,10,0,0,0,0,21,0,0
4415340675,9,0,0,0,0,11,0,0
3112140612,8,0,2,3,2,16,0,0
2540420123,6,0,0,0,0,19,2,0
3937803382,9,1,5,0,0,14,0,0
4474443472,1,0,0,3,2,4,2,0
4612687887,0,0,0,0,1,2,2,0
4867055278,10,0,0,0,0,13,0,0
4202733222,6,0,1,0,0,16,0,0
4819836208,10,0,0,0,1,8,0,0
5481013047,0,0,0,1,0,3,0,0
3507268073,2,0,0,0,0,2,0,0
4813429300,35,0,0,0,0,17,5,0
5959295511,12,0,0,0,0,14,0,0
5375934140,11,0,0,0,0,24,0,0
5000360242,1,0,0,0,0,6,2,0
4787660767,1,0,1,0,0,1,0,0
2879135794,53,0,1,0,4,32,4,1
5530670200,26,0,0,0,1,20,0,0
2952450422,10,0,0,0,0,11,2,0
4482746708,12,0,0,0,0,20,0,0
4933616510,11,0,0,6,0,13,0,0
3508363286,18,0,0,0,0,20,0,0
4391071795,17,0,3,0,0,18,0,0
6004947650,14,0,0,0,0,14,0,0
2013467009,11,0,0,1,0,16,0,1
4322686569,69,0,0,0,0,49,2,0
5003270305,8,0,0,0,0,13,0,0
3173044684,45,0,2,1,0,38,0,2
2790536480,4,0,0,0,0,12,6,0
3016688715,0,0,0,0,0,4,0,0
2934733920,7,0,0,0,2,14,0,0
3330066843,8,0,2,0,0,23,0,0
4450666183,4,0,0,0,0,11,0,0
2175383024,11,0,0,0,0,9,0,0
2139095576,14,0,1,0,0,26,0,0
3270757295,37,0,1,0,1,24,0,0
5449407272,24,0,4,0,1,44,2,0
3389750423,23,0,0,0,0,12,0,0
2638911466,30,0,9,0,0,28,0,0
3153278919,16,0,1,0,0,14,0,0
4712268451,11,0,0,0,0,13,0,0
